,pathway,description,#SampleID,Abundance,Group,relative_abundance
2803,PWY0-1297,superpathway of purine deoxyribonucleosides degradation,AC7,27002.468370950814,CMY,0.0028645096323853237
2804,PWY0-1298,superpathway of pyrimidine deoxyribonucleosides degradation,AC7,27631.136348675303,CMY,0.0029312007753217718
2805,PWY0-1319,CDP-diacylglycerol biosynthesis II,AC7,76222.78050795807,CMY,0.008085960363798769
2806,PWY0-1338,polymyxin resistance,AC7,166.32775841662533,CMY,1.7644589360209872e-05
2807,PWY0-1415,superpathway of heme biosynthesis from uroporphyrinogen-III,AC7,9651.753961477523,CMY,0.0010238894390043514
2808,PWY0-1479,tRNA processing,AC7,4572.447477711587,CMY,0.0004850600938976164
2809,PWY0-1533,methylphosphonate degradation I,AC7,4687.63008874893,CMY,0.0004972790397460897
2810,PWY0-1586,peptidoglycan maturation (meso-diaminopimelate containing),AC7,35391.588154287594,CMY,0.00375445473282861
2811,PWY0-162,superpathway of pyrimidine ribonucleotides de novo biosynthesis,AC7,67458.5976309199,CMY,0.007156227351009821
2812,PWY0-166,superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis (E. coli),AC7,45785.20254270636,CMY,0.00485704313778175
2813,PWY0-321,phenylacetate degradation I (aerobic),AC7,141.32859621166682,CMY,1.499259695885204e-05
2814,PWY0-41,allantoin degradation IV (anaerobic),AC7,27.180200778145124,CMY,2.883364063965469e-06
2815,PWY0-42,2-methylcitrate cycle I,AC7,378.87946092125816,CMY,4.0192764987717565e-05
2816,PWY0-781,aspartate superpathway,AC7,17124.713704921603,CMY,0.0018166453038923273
2817,PWY0-845,superpathway of pyridoxal 5'-phosphate biosynthesis and salvage,AC7,24462.993367595995,CMY,0.0025951138679544926
2818,PWY0-862,(5Z)-dodec-5-enoate biosynthesis,AC7,28949.087592980595,CMY,0.0030710133281026193
2819,PWY1G-0,mycothiol biosynthesis,AC7,12.825523531383116,CMY,1.3605732332068985e-06
2820,PWY490-3,nitrate reduction VI (assimilatory),AC7,3034.4880658530064,CMY,0.00032190835943522196
2821,PWY4FS-7,phosphatidylglycerol biosynthesis I (plastidic),AC7,55678.51552566754,CMY,0.005906557943116458
2822,PWY4FS-8,phosphatidylglycerol biosynthesis II (non-plastidic),AC7,55678.51552566754,CMY,0.005906557943116458
2823,PWYG-321,mycolate biosynthesis,AC7,32868.9315477971,CMY,0.0034868431186153557
2824,PYRIDNUCSAL-PWY,NAD salvage pathway I,AC7,57514.90908513998,CMY,0.006101368542195551
2825,PYRIDNUCSYN-PWY,NAD biosynthesis I (from aspartate),AC7,66104.15162827299,CMY,0.007012543315616161
2826,PYRIDOXSYN-PWY,pyridoxal 5'-phosphate biosynthesis I,AC7,22135.666341346307,CMY,0.0023482234506482405
2827,REDCITCYC,TCA cycle VIII (helicobacter),AC7,29650.74007981677,CMY,0.003145446905045221
2828,RHAMCAT-PWY,L-rhamnose degradation I,AC7,11379.62631147582,CMY,0.0012071877553696453
2829,RIBOSYN2-PWY,flavin biosynthesis I (bacteria and plants),AC7,67406.73531932135,CMY,0.007150725628386136
2830,RUMP-PWY,formaldehyde oxidation I,AC7,347.7702816865699,CMY,3.6892602115599064e-05
2831,SALVADEHYPOX-PWY,adenosine nucleotides degradation II,AC7,10538.2766669396,CMY,0.0011179346497694662
2832,SER-GLYSYN-PWY,superpathway of L-serine and glycine biosynthesis I,AC7,74424.13385077422,CMY,0.007895154078833221
2833,SO4ASSIM-PWY,sulfate reduction I (assimilatory),AC7,18861.04506253699,CMY,0.0020008409792866807
2834,SUCSYN-PWY,sucrose biosynthesis I (from photosynthesis),AC7,4.994453015051914,CMY,5.298278132788481e-07
2835,SULFATE-CYS-PWY,superpathway of sulfate assimilation and cysteine biosynthesis,AC7,31884.24687268324,CMY,0.003382384566975673
2836,TCA,TCA cycle I (prokaryotic),AC7,51740.09089826554,CMY,0.005488757054448318
2837,TCA-GLYOX-BYPASS,superpathway of glyoxylate bypass and TCA,AC7,2385.212257293734,CMY,0.00025303107080580043
2838,TEICHOICACID-PWY,teichoic acid (poly-glycerol) biosynthesis,AC7,6371.2816933747545,CMY,0.0006758862756764195
2839,THISYN-PWY,superpathway of thiamin diphosphate biosynthesis I,AC7,55850.93422044399,CMY,0.005924848678807932
2840,THREOCAT-PWY,superpathway of L-threonine metabolism,AC7,172.34454248344966,CMY,1.8282869375156296e-05
2841,THRESYN-PWY,superpathway of L-threonine biosynthesis,AC7,77739.1336720052,CMY,0.008246820037249357
2842,TRNA-CHARGING-PWY,tRNA charging,AC7,76555.72583696857,CMY,0.008121280286737158
2843,TRPSYN-PWY,L-tryptophan biosynthesis,AC7,57830.99604932718,CMY,0.006134900074985335
2844,TYRFUMCAT-PWY,L-tyrosine degradation I,AC7,2764.5432738692084,CMY,0.00029327173828536763
2845,UBISYN-PWY,superpathway of ubiquinol-8 biosynthesis (prokaryotic),AC7,3349.1526959525404,CMY,0.00035528900640084384
2846,UDPNAGSYN-PWY,UDP-N-acetyl-D-glucosamine biosynthesis I,AC7,34461.497169337075,CMY,0.0036557876573307378
2847,VALDEG-PWY,L-valine degradation I,AC7,9.969716712710945,CMY,1.0576199613823618e-06
2848,VALSYN-PWY,L-valine biosynthesis,AC7,71464.25042091832,CMY,0.007581160021731346
2849,1CMET2-PWY,N10-formyl-tetrahydrofolate biosynthesis,AC8,70039.9534660679,CMY,0.007156315859507993
2850,3-HYDROXYPHENYLACETATE-DEGRADATION-PWY,4-hydroxyphenylacetate degradation,AC8,296.9586587455437,CMY,3.0341681483676503e-05
2851,AEROBACTINSYN-PWY,aerobactin biosynthesis,AC8,0.3597115384615384,CMY,3.675344228758588e-08
2852,ALL-CHORISMATE-PWY,superpathway of chorismate metabolism,AC8,2248.525207036392,CMY,0.00022974253698517482
2853,ANAEROFRUCAT-PWY,homolactic fermentation,AC8,78420.32934155299,CMY,0.008012578803991914
2854,ANAGLYCOLYSIS-PWY,glycolysis III (from glucose),AC8,87258.12282847126,CMY,0.008915578285910906
2855,ARG+POLYAMINE-SYN,superpathway of arginine and polyamine biosynthesis,AC8,19200.95664522997,CMY,0.001961853253151495
2856,ARGDEG-PWY,"superpathway of L-arginine, putrescine, and 4-aminobutanoate degradation",AC8,81.52608196407384,CMY,8.329908351605365e-06
2857,ARGORNPROST-PWY,"arginine, ornithine and proline interconversion",AC8,2881.425571428017,CMY,0.00029440898364948393
2858,ARGSYN-PWY,L-arginine biosynthesis I (via L-ornithine),AC8,45256.14037756872,CMY,0.0046240355553779505
2859,ARGSYNBSUB-PWY,L-arginine biosynthesis II (acetyl cycle),AC8,41740.85222645442,CMY,0.004264861810941537
2860,ARO-PWY,chorismate biosynthesis I,AC8,61890.42006232952,CMY,0.006323639190569062
2861,ASPASN-PWY,superpathway of L-aspartate and L-asparagine biosynthesis,AC8,75262.67652439189,CMY,0.007689946366133176
2862,AST-PWY,L-arginine degradation II (AST pathway),AC8,382.45238832363736,CMY,3.90769833020109e-05
2863,BIOTIN-BIOSYNTHESIS-PWY,biotin biosynthesis I,AC8,28804.961498694505,CMY,0.002943140202191761
2864,BRANCHED-CHAIN-AA-SYN-PWY,superpathway of branched amino acid biosynthesis,AC8,68232.66621712234,CMY,0.006971656707662875
2865,CALVIN-PWY,Calvin-Benson-Bassham cycle,AC8,82187.06467213522,CMY,0.008397444105164253
2866,CATECHOL-ORTHO-CLEAVAGE-PWY,catechol degradation to &beta;-ketoadipate,AC8,213.8623798950796,CMY,2.185133863255268e-05
2867,CENTBENZCOA-PWY,benzoyl-CoA degradation II (anaerobic),AC8,0.0,CMY,0.0
2868,CENTFERM-PWY,pyruvate fermentation to butanoate,AC8,8312.002415571134,CMY,0.0008492769022132233
2869,CHLOROPHYLL-SYN,"chlorophyllide a biosynthesis I (aerobic, light-dependent)",AC8,0.0,CMY,0.0
2870,COA-PWY,coenzyme A biosynthesis I,AC8,78531.48229341021,CMY,0.00802393583084363
2871,COBALSYN-PWY,adenosylcobalamin salvage from cobinamide I,AC8,36567.09439862526,CMY,0.0037362343152867188
2872,CODH-PWY,reductive acetyl coenzyme A pathway,AC8,2098.354582798308,CMY,0.0002143988885861527
2873,COLANSYN-PWY,colanic acid building blocks biosynthesis,AC8,49381.7565577796,CMY,0.005045569423400713
2874,COMPLETE-ARO-PWY,superpathway of aromatic amino acid biosynthesis,AC8,65013.08667998421,CMY,0.006642696921678275
2875,CRNFORCAT-PWY,creatinine degradation I,AC8,114.72801672444076,CMY,1.1722308268134076e-05
2876,DAPLYSINESYN-PWY,L-lysine biosynthesis I,AC8,50764.98127708615,CMY,0.00518690008548964
2877,DENITRIFICATION-PWY,nitrate reduction I (denitrification),AC8,85.24021371696483,CMY,8.709398894533738e-06
2878,DENOVOPURINE2-PWY,superpathway of purine nucleotides de novo biosynthesis II,AC8,70966.1779735614,CMY,0.007250952631870384
2879,DHGLUCONATE-PYR-CAT-PWY,glucose degradation (oxidative),AC8,94.80160566589028,CMY,9.686331880022037e-06
2880,DTDPRHAMSYN-PWY,dTDP-L-rhamnose biosynthesis I,AC8,73537.59398525557,CMY,0.007513686461280978
2881,ECASYN-PWY,enterobacterial common antigen biosynthesis,AC8,145.46524919576464,CMY,1.4862877804898335e-05
2882,ENTBACSYN-PWY,enterobactin biosynthesis,AC8,783.3079797436213,CMY,8.003430957495104e-05
2883,FAO-PWY,fatty acid &beta;-oxidation I,AC8,4559.081305628445,CMY,0.0004658230658028864
2884,FASYN-ELONG-PWY,fatty acid elongation -- saturated,AC8,81882.51275186996,CMY,0.008366326583961246
2885,FASYN-INITIAL-PWY,superpathway of fatty acid biosynthesis initiation (E. coli),AC8,22632.720823584707,CMY,0.002312492955211682
2886,FERMENTATION-PWY,mixed acid fermentation,AC8,53293.00558742461,CMY,0.005445200377965726
2887,FOLSYN-PWY,superpathway of tetrahydrofolate biosynthesis and salvage,AC8,64609.93171224861,CMY,0.006601504657168227
2888,FUC-RHAMCAT-PWY,superpathway of fucose and rhamnose degradation,AC8,4755.283090479465,CMY,0.00048586993726851865
2889,FUCCAT-PWY,fucose degradation,AC8,3311.543648218185,CMY,0.0003383561975191473
2890,GALACT-GLUCUROCAT-PWY,superpathway of hexuronide and hexuronate degradation,AC8,16548.919122033978,CMY,0.0016908819396646518
2891,GALACTARDEG-PWY,D-galactarate degradation I,AC8,342.9148432457593,CMY,3.503724388351017e-05
2892,GALACTUROCAT-PWY,D-galacturonate degradation I,AC8,28735.5985684154,CMY,0.002936053061017991
2893,GALLATE-DEGRADATION-I-PWY,gallate degradation II,AC8,103.10850787096648,CMY,1.0535087669421137e-05
2894,GALLATE-DEGRADATION-II-PWY,gallate degradation I,AC8,42.29751340801253,CMY,4.321738536936032e-06
2895,GLCMANNANAUT-PWY,"superpathway of N-acetylglucosamine, N-acetylmannosamine and N-acetylneuraminate degradation",AC8,33075.25556027381,CMY,0.0033794564988958685
2896,GLUCARDEG-PWY,D-glucarate degradation I,AC8,1122.6260583301053,CMY,0.00011470405487086491
2897,GLUCARGALACTSUPER-PWY,superpathway of D-glucarate and D-galactarate degradation,AC8,342.9148432457593,CMY,3.503724388351017e-05
2898,GLUCONEO-PWY,gluconeogenesis I,AC8,74685.56736404897,CMY,0.007630980372690159
2899,GLUCOSE1PMETAB-PWY,glucose and glucose-1-phosphate degradation,AC8,1098.0137898826065,CMY,0.00011218930210029612
2900,GLUCUROCAT-PWY,superpathway of &beta;-D-glucuronide and D-glucuronate degradation,AC8,15194.075518768355,CMY,0.001552451111467429
2901,GLUTORN-PWY,L-ornithine biosynthesis,AC8,38063.20286910268,CMY,0.00388909884824231
2902,GLYCOCAT-PWY,glycogen degradation I (bacterial),AC8,74452.52182527054,CMY,0.007607168999286611
2903,GLYCOGENSYNTH-PWY,glycogen biosynthesis I (from ADP-D-Glucose),AC8,74727.38153414038,CMY,0.0076352527257368
2904,GLYCOL-GLYOXDEG-PWY,superpathway of glycol metabolism and degradation,AC8,1109.169871066363,CMY,0.00011332917208527481
2905,GLYCOLYSIS,glycolysis I (from glucose 6-phosphate),AC8,85979.50637221911,CMY,0.0087849359486264
2906,GLYCOLYSIS-E-D,superpathway of glycolysis and Entner-Doudoroff,AC8,23146.903396444606,CMY,0.002365029439300333
2907,GLYCOLYSIS-TCA-GLYOX-BYPASS,"superpathway of glycolysis, pyruvate dehydrogenase, TCA, and glyoxylate bypass",AC8,3348.829161197263,CMY,0.00034216583608481733
2908,GLYOXYLATE-BYPASS,glyoxylate cycle,AC8,1370.6015629890571,CMY,0.00014004089404538104
2909,GOLPDLCAT-PWY,"superpathway of glycerol degradation to 1,3-propanediol",AC8,1474.9979494586482,CMY,0.0001507075704093167
2910,HCAMHPDEG-PWY,3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation to 2-oxopent-4-enoate,AC8,8.81007506833587,CMY,9.001673589850759e-07
2911,HEME-BIOSYNTHESIS-II,heme biosynthesis I (aerobic),AC8,8661.048996182737,CMY,0.0008849406549275651
2912,HEMESYN2-PWY,heme biosynthesis II (anaerobic),AC8,24773.17122969603,CMY,0.0025311929746964995
2913,HEXITOLDEGSUPER-PWY,superpathway of hexitol degradation (bacteria),AC8,1063.9951394817024,CMY,0.00010871345445426662
2914,HISDEG-PWY,L-histidine degradation I,AC8,29121.307653687665,CMY,0.0029754627965688217
2915,HISTSYN-PWY,L-histidine biosynthesis,AC8,53647.99243224939,CMY,0.005481471075786322
2916,HOMOSER-METSYN-PWY,L-methionine biosynthesis I,AC8,7875.173350972439,CMY,0.0008046439947342631
2917,HSERMETANA-PWY,L-methionine biosynthesis III,AC8,14084.47582914996,CMY,0.0014390780227721567
2918,ILEUSYN-PWY,L-isoleucine biosynthesis I (from threonine),AC8,72180.32860387757,CMY,0.007375008188471699
2919,KDO-NAGLIPASYN-PWY,superpathway of (Kdo)2-lipid A biosynthesis,AC8,2268.980681353933,CMY,0.00023183257028799953
2920,KETOGLUCONMET-PWY,ketogluconate metabolism,AC8,35.67135459723188,CMY,3.6447123106381936e-06
2921,LACTOSECAT-PWY,lactose and galactose degradation I,AC8,13602.919110094052,CMY,0.0013898750776630913
2922,LEU-DEG2-PWY,L-leucine degradation I,AC8,3348.4830637935106,CMY,0.00034213047366355863
2923,LIPASYN-PWY,phospholipases,AC8,2.4962002518078825,CMY,2.550486767409823e-07
2924,LPSSYN-PWY,superpathway of lipopolysaccharide biosynthesis,AC8,0.0,CMY,0.0
2925,MET-SAM-PWY,superpathway of S-adenosyl-L-methionine biosynthesis,AC8,11764.424287034362,CMY,0.0012020272992338914
2926,METH-ACETATE-PWY,methanogenesis from acetate,AC8,5378.345151620878,CMY,0.0005495311575999142
2927,METHANOGENESIS-PWY,methanogenesis from H2 and CO2,AC8,0.0,CMY,0.0
2928,METHGLYUT-PWY,superpathway of methylglyoxal degradation,AC8,263.82512149076626,CMY,2.695627006627976e-05
2929,METHYLGALLATE-DEGRADATION-PWY,methylgallate degradation,AC8,128.8557117161459,CMY,1.316580219872916e-05
2930,NAD-BIOSYNTHESIS-II,NAD salvage pathway II,AC8,280.9023380759638,CMY,2.870113067564766e-05
2931,NADSYN-PWY,NAD biosynthesis II (from tryptophan),AC8,644.2141873064091,CMY,6.582243387375182e-05
2932,NAGLIPASYN-PWY,lipid IVA biosynthesis,AC8,44657.716322634704,CMY,0.00456289171756672
2933,NONMEVIPP-PWY,methylerythritol phosphate pathway I,AC8,67336.26158533579,CMY,0.006880066774124464
2934,NONOXIPENT-PWY,pentose phosphate pathway (non-oxidative branch),AC8,94879.42651635512,CMY,0.009694283207212048
2935,OANTIGEN-PWY,O-antigen building blocks biosynthesis (E. coli),AC8,52804.55421968421,CMY,0.00539529297374033
2936,ORNARGDEG-PWY,superpathway of L-arginine and L-ornithine degradation,AC8,81.52608196407384,CMY,8.329908351605365e-06
2937,ORNDEG-PWY,superpathway of ornithine degradation,AC8,71.5640478162637,CMY,7.3120398431764965e-06
2938,P101-PWY,ectoine biosynthesis,AC8,7.487699985195928,CMY,7.650539942356654e-07
2939,P105-PWY,TCA cycle IV (2-oxoglutarate decarboxylase),AC8,5946.569995975109,CMY,0.0006075893981352777
2940,P108-PWY,pyruvate fermentation to propanoate I,AC8,43156.275546353376,CMY,0.00440948235751311
2941,P122-PWY,heterolactic fermentation,AC8,33018.27643700764,CMY,0.0033736346703064466
2942,P124-PWY,Bifidobacterium shunt,AC8,43386.93045126888,CMY,0.004433049468461005
2943,P125-PWY,"superpathway of (R,R)-butanediol biosynthesis",AC8,854.471197866353,CMY,8.730539473796523e-05
2944,P161-PWY,acetylene degradation,AC8,48843.64192856938,CMY,0.004990587687053387
2945,P162-PWY,L-glutamate degradation V (via hydroxyglutarate),AC8,1394.0417495861689,CMY,0.00014243588962709576
2946,P163-PWY,L-lysine fermentation to acetate and butanoate,AC8,1313.6507819537203,CMY,0.00013422196131676357
2947,P164-PWY,purine nucleobases degradation I (anaerobic),AC8,11790.157536494506,CMY,0.001204656587977173
2948,P184-PWY,protocatechuate degradation I (meta-cleavage pathway),AC8,115.13267725971129,CMY,1.1763654363654776e-05
2949,P221-PWY,octane oxidation,AC8,256.35957861419644,CMY,2.6193479969434302e-05
2950,P23-PWY,reductive TCA cycle I,AC8,21128.809365465622,CMY,0.002158831153819317
2951,P241-PWY,coenzyme B biosynthesis,AC8,0.0,CMY,0.0
2952,P261-PWY,coenzyme M biosynthesis I,AC8,0.0,CMY,0.0
2953,P281-PWY,3-phenylpropanoate degradation,AC8,254.5352059949142,CMY,2.6007075123872167e-05
2954,P341-PWY,glycolysis V (Pyrococcus),AC8,2.499955841713149,CMY,2.554324032609305e-07
2955,P381-PWY,adenosylcobalamin biosynthesis II (late cobalt incorporation),AC8,1088.0930221143367,CMY,0.0001111756499745425
2956,P4-PWY,"superpathway of L-lysine, L-threonine and L-methionine biosynthesis I",AC8,23240.1779606401,CMY,0.002374559746075369
2957,P42-PWY,incomplete reductive TCA cycle,AC8,74465.98709537523,CMY,0.0076085448101093495
2958,P441-PWY,superpathway of N-acetylneuraminate degradation,AC8,33250.062800685715,CMY,0.0033973173877887004
2959,P461-PWY,"hexitol fermentation to lactate, formate, ethanol and acetate",AC8,12958.346311163568,CMY,0.001324016002730547
2960,P562-PWY,myo-inositol degradation I,AC8,273.77993741884603,CMY,2.797340105479639e-05
2961,P621-PWY,nylon-6 oligomer degradation,AC8,0.0,CMY,0.0
2962,PANTO-PWY,phosphopantothenate biosynthesis I,AC8,54195.484383162046,CMY,0.005537410937784764
2963,PANTOSYN-PWY,pantothenate and coenzyme A biosynthesis I,AC8,61394.29835157414,CMY,0.0062729480708405925
2964,PENTOSE-P-PWY,pentose phosphate pathway,AC8,41305.128437783904,CMY,0.004220341834771958
2965,PEPTIDOGLYCANSYN-PWY,peptidoglycan biosynthesis I (meso-diaminopimelate containing),AC8,80993.09750745453,CMY,0.008275450789442309
2966,PHOSLIPSYN-PWY,superpathway of phospholipid biosynthesis I (bacteria),AC8,72826.74035781258,CMY,0.007441055158201606
2967,POLYAMINSYN3-PWY,superpathway of polyamine biosynthesis II,AC8,4608.439876767344,CMY,0.0004708662662615372
2968,POLYAMSYN-PWY,superpathway of polyamine biosynthesis I,AC8,12204.20222988878,CMY,0.0012469615076587382
2969,POLYISOPRENSYN-PWY,polyisoprenoid biosynthesis (E. coli),AC8,62823.245458772166,CMY,0.006418950407215551
2970,PPGPPMET-PWY,ppGpp biosynthesis,AC8,1801.0793025201,CMY,0.00018402485637145
2971,PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY,protocatechuate degradation II (ortho-cleavage pathway),AC8,427.99602180994793,CMY,4.3730393398515366e-05
2972,PRPP-PWY,"superpathway of histidine, purine, and pyrimidine biosynthesis",AC8,44198.95107650568,CMY,0.004516017485871881
2973,PWY-1269,CMP-3-deoxy-D-manno-octulosonate biosynthesis I,AC8,41793.30621084654,CMY,0.0042702212845251615
2974,PWY-1361,benzoyl-CoA degradation I (aerobic),AC8,112.22540130568242,CMY,1.1466604123210763e-05
2975,PWY-1541,superpathway of taurine degradation,AC8,196.3283848614577,CMY,2.0059806792080608e-05
2976,PWY-1622,formaldehyde assimilation I (serine pathway),AC8,221.1742389602355,CMY,2.259842612192134e-05
2977,PWY-181,photorespiration,AC8,1804.901007829252,CMY,0.00018441533821732242
2978,PWY-1861,formaldehyde assimilation II (RuMP Cycle),AC8,2252.417185385244,CMY,0.00023014019896243817
2979,PWY-1882,superpathway of C1 compounds oxidation to CO2,AC8,0.0,CMY,0.0
2980,PWY-2941,L-lysine biosynthesis II,AC8,37301.67225640763,CMY,0.0038112896360507193
2981,PWY-2942,L-lysine biosynthesis III,AC8,83439.00474367916,CMY,0.008525360789082153
2982,PWY-3001,superpathway of L-isoleucine biosynthesis I,AC8,72928.64028159983,CMY,0.007451466759075022
2983,PWY-3661,glycine betaine degradation I,AC8,215.5943346712576,CMY,2.202830070661685e-05
2984,PWY-3781,aerobic respiration I (cytochrome c),AC8,27169.85097628583,CMY,0.0027760731670997043
2985,PWY-3801,sucrose degradation II (sucrose synthase),AC8,0.0,CMY,0.0
2986,PWY-4361,S-methyl-5-thio-&alpha;-D-ribose 1-phosphate degradation,AC8,3.624073063692675,CMY,3.7028881742881637e-07
2987,PWY-4984,urea cycle,AC8,7526.961247583656,CMY,0.0007690655045349365
2988,PWY-5005,biotin biosynthesis II,AC8,893.2838537311419,CMY,9.127106877070682e-05
