	pathway	description	AB1	AB10	AB2	AB3	AB4	AB5	AB6	AB7	AB8	AB9	AC1	AC2	AC3	AC4	AC5	AC6	AC7	AC8	AC9	BA1	BA10	BA2	BA3	BA4	BA5	BA6	BA7	BA8	BA9
147	PWY-5104	L-isoleucine biosynthesis IV	55066.361387544	64852.101849414765	64226.54159433206	62514.83772317294	114514.12288418032	53573.10934380465	57487.15832223559	55299.64460451418	67290.97845928356	71422.34841429719	77301.41594627309	112938.38192119544	89160.60427677729	89298.31981418413	82553.6009979272	59976.09364395297	74233.50523758458	74775.5759173828	87268.2207619399	69891.14370485833	74475.57548714669	87066.02192900224	75698.52217469785	71364.14263682149	133181.05562607956	83262.13221096201	81198.5923453135	74367.33122706974	79923.42699531076
148	PWY-5121	superpathway of geranylgeranyl diphosphate biosynthesis II (via MEP)	56811.57384493769	60956.84092362321	67306.33774766682	63770.78881917222	96614.2771805708	53633.06650363348	56880.872773149735	58308.89685118208	62249.13592564394	68169.80903875947	79296.02374884894	91207.47460020424	83827.15647888533	79247.58579519289	86356.23746302036	60090.03209013368	71770.79353287871	68896.75315255986	88643.44834558286	70384.49611475706	72580.9459573403	93864.792546205	72956.29991923933	68662.97671022726	100425.6168203305	97594.9575452526	76731.0792399608	77905.35998467353	75956.7247157331
149	PWY-5154	L-arginine biosynthesis III (via N-acetyl-L-citrulline)	27720.43369239542	27698.93168716071	36390.903384589394	29847.208185113624	33416.23738817447	28243.888183804585	31657.59617872443	28282.120090377164	30784.3153683532	29894.524593897127	42314.57443790085	47553.732836159485	46843.53132944442	50288.60032567851	42291.04476191168	32106.268253760554	39060.613511398624	41445.56076094831	45566.08999954291	36090.744157324254	32025.79746341388	43371.665633345285	44386.09411107088	38514.11818489051	26063.55658661724	42586.05352381429	47721.895416776606	40342.37488342741	44079.27616307312
150	PWY-5177	glutaryl-CoA degradation	2853.6273960350154	1477.655298495133	2232.19256251402	1692.4870715455972	2902.3830947633364	2247.343226524397	1555.9212333484136	2566.700021033992	2190.8285482039128	4083.798255660481	2929.434861811877	6131.088414189344	3786.543566597046	4101.800047079716	4795.587599013702	2746.58247373262	4001.8236217906974	4096.121069039502	4140.8216368285575	4181.651972880879	4654.3349000873695	4797.974990750077	3065.2409229108425	4545.86851976527	3203.620361194717	2549.8705117258955	3216.2386498699107	2225.234244639413	2728.49135693035
151	PWY-5178	toluene degradation IV (aerobic) (via catechol)	1.1078877321005254	0.0	0.0	0.0	0.0	0.0	0.0	0.9802837912868247	0.5919206859448922	1.0706351072702878	0.7087136382167555	0.612397932923572	0.0	0.0	0.9310533419405128	54.45249192163977	111.3341259437098	128.00674218950795	259.65975700805	2.948851362435907	198.6814602308488	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.866431610357328
152	PWY-5180	toluene degradation I (aerobic) (via o-cresol)	30.162916352888256	0.0	0.0	11.925191553059602	6.994646701664473	0.0	3.993934964096845	10.545774833067837	10.256744338302331	16.508808685367924	76.06266003629749	22.03017709832836	11.606859408819556	31.529378721052147	23.49679409890884	127.32813033947104	162.58020843090864	468.5979010034836	293.7291017874803	10.626568931568691	1175.7260777235488	6.571687786252176	11.96978841637536	0.0	8.259991478910441	4.653895995063739	15.95651959214913	0.0	10.247508739061663
153	PWY-5181	toluene degradation III (aerobic) (via p-cresol)	12.89844944197136	7.358762934664918	10.81887048296695	2.811390749913404	2.8664686450105723	12.102651551893524	4.669152496250268	6.381107254959277	12.357584233819091	11.909202960538748	57.19240990489605	40.042698799092776	20.756945473523142	27.95075709637109	9.648451003116651	104.00472900491292	144.88787576055765	182.1155202770336	396.8768510809245	10.881559442363706	509.9129642663499	2.178538444419209	6.134019630343692	2.9192315610168005	6.140725323018704	6.649650338821288	3.648510011097138	3.655490721511677	13.538516241491603
154	PWY-5182	toluene degradation II (aerobic) (via 4-methylcatechol)	30.162916352888256	0.0	0.0	11.925191553059602	6.994646701664473	0.0	3.993934964096845	10.545774833067837	10.256744338302331	16.508808685367924	76.06266003629749	22.03017709832836	11.606859408819556	31.529378721052147	23.49679409890884	127.32813033947104	162.58020843090864	468.5979010034836	293.7291017874803	10.626568931568691	1175.7260777235488	6.571687786252176	11.96978841637536	0.0	8.259991478910441	4.653895995063739	15.95651959214913	0.0	10.247508739061663
155	PWY-5183	superpathway of aerobic toluene degradation	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.954593799121422	79.66299930281156	116.64990647826625	153.96392085739643	0.0	130.05898676244283	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
156	PWY-5188	tetrapyrrole biosynthesis I (from glutamate)	22023.71357409867	17119.4169318405	19863.23013206881	13981.783588709564	42748.02561854565	13865.427594991015	13141.272375918064	19596.749485977834	26271.98784496271	24735.07598772558	26125.70712368701	45868.884243843255	38855.02141124813	38369.55953561132	30575.85696999189	21992.44833694978	27783.01449344255	21774.83667976994	30833.281567303093	20323.135138462483	27640.07910826728	24369.56087842017	22663.574392607115	22086.861447423784	55217.04054427838	20514.440954253765	27765.91931649854	20647.847771894227	24816.72957738689
157	PWY-5189	tetrapyrrole biosynthesis II (from glycine)	20548.77944887813	15461.380972251858	18139.77757925581	12827.02042200268	38644.538589901	12659.929284963153	11527.156333881583	17940.2196604623	24380.830886230728	22688.716373910323	22726.490993312585	42839.05759744209	35705.18979916274	35559.89623714861	27706.57349245275	20036.598786601564	25120.626817777807	19585.729007173595	27951.55300015585	18313.98536844109	25644.271881249344	22011.53012159036	20662.873952852777	19617.51822996297	55234.90659522038	18418.80045957916	25690.51682790381	18750.54803184726	22725.27910015971
158	PWY-5198	factor 420 biosynthesis	3.3488372093023258	4.363636363636363	1.0909090909090908	5.454545454545454	21.47085201793722	5.454545454545454	8.727272727272727	9.818181818181818	5.333333333333333	0.0	6.545454545454547	55.63636363636363	0.0	4.363636363636363	100.36363636363636	2.1818181818181817	4.0	0.0	10.513274336283184	4.444444444444444	37.11513342041425	1.0909090909090908	14.18181818181818	21.818181818181817	0.0	3.6000000000000005	29.454545454545457	2.1818181818181817	9.094736842105265
159	PWY-5265	peptidoglycan biosynthesis II (staphylococci)	201.6104245764968	9.595442196353195	234.93809360092789	47.61460753305705	57.37624068427297	9.579434235055446	47.77418259861011	148.85205532095446	94.89758126862422	272.93944980849795	109.85361142200924	94.57745226431037	144.39339277381964	141.8125306938115	305.81396167053003	167.4971372920429	381.8626895964196	1787.4657692340843	447.7518481581845	178.0272759898632	1715.9117604832331	37.30018562267817	94.57791559421634	112.82394069929204	68.38776979865402	111.59383653776096	142.24066439167757	87.00488486549061	197.85372159735496
160	PWY-5304	superpathway of sulfur oxidation (Acidianus ambivalens)	9319.2	8686.8	5336.52	3685.68	17564.68	4515.88	3362.08	4682.88	18167.6	10126.8	1208.0	10815.68	1308.52	1243.0800000000002	2277.72	1014.68	1315.4	3452.0	2185.08	2533.68	2688.2000000000003	2110.6800000000003	3174.88	2580.1200000000003	7021.080000000001	2521.28	2907.0800000000004	1890.88	3757.32
161	PWY-5345	superpathway of L-methionine biosynthesis (by sulfhydrylation)	13299.675654487604	5907.088862582496	8745.166540795994	7089.72053961397	11272.014053677252	8887.119218713406	6190.852614045725	9940.90004986171	12704.82778470656	11312.213105065022	10583.516219235691	19600.744827328257	12010.042784755316	14232.885545519011	16573.77872009954	11181.362683751287	14753.756739879083	13229.726026018285	17766.696236340067	13162.798091727926	17588.02454959866	14017.637775455927	12123.585625127636	9435.11682917264	23163.99225099531	11847.663826847349	14540.168604946128	11307.219661745634	11236.558800778714
162	PWY-5347	superpathway of L-methionine biosynthesis (transsulfuration)	16710.679168941373	18040.744214583432	9194.311788696128	14382.490776825807	26912.927670393063	10722.008769103137	18173.92200450398	20346.309396461824	20884.07021147837	19549.584229161264	10712.178207056131	20848.073489347666	11471.105542688205	13004.827780815212	16197.807218709337	12314.237270404075	14192.851445525592	16469.575491884916	19302.72430470143	13816.057433827747	18375.858326022128	13701.739782951752	14025.848204445392	9172.34530391385	41315.40632504157	12835.454443170122	17135.418991195467	13933.254493961318	12728.625173337145
163	PWY-5384	sucrose degradation IV (sucrose phosphorylase)	4813.926655708985	3107.630009988829	3614.83773233957	1890.081602762484	2686.753974353339	2547.2222000300862	4123.797481523097	20142.51887310732	4624.4549447944055	6027.339906577488	4466.874934551309	3949.309908661055	3865.8171589397066	1886.5205204396752	4510.720966996567	2142.241770016814	2370.4230590570924	3295.211010065774	6356.846504995111	3394.2234947669867	6034.083911344921	2686.0369569915315	2953.5445641045094	2550.9355477835384	8406.802267463301	5281.922121400328	3463.3328302271066	3803.0556267479537	6043.646913346167
164	PWY-5415	catechol degradation I (meta-cleavage pathway)	9.108727675603395	0.0	0.0	2.3054673032338635	4.31215121177109	0.0	1.998785888274688	4.4967187233543084	5.799781557358034	4.457648477965331	41.77271009460167	16.792854215981112	7.428347492393108	2.889370451231036	4.156194539603104	72.61562037998705	94.34271936098116	174.83496747462965	218.53726592936525	7.6841328521434304	332.14778969543227	1.5198515862879576	9.164561688424277	0.0	3.1724893089347908	1.5397825361836208	7.0544586123742565	0.0	3.2698554584808
165	PWY-5417	catechol degradation III (ortho-cleavage pathway)	4.814659231995239	5.8912368552829255	8.863636363636363	1.7583951155691238	2.015175725327517	10.531645569620254	5.512953367875648	6.027561280716197	13.466865189635964	11.274428068592202	34.99279509045137	31.54985130166168	15.924104359577385	24.776865990422607	8.823616286417423	88.05021515070628	169.5093960261919	218.91120295981773	447.051351685976	9.351789952430584	432.96014664100056	1.6560554120618929	4.685623875853148	2.109092267010097	4.909786471793951	5.141068871254026	3.6941094053590775	2.8501827040194883	13.470441259500609
166	PWY-5419	catechol degradation to 2-oxopent-4-enoate II	8.589289131201896	0.0	0.0	3.4279612743596126	1.7498659811905422	2.6663733328786656	0.0	0.0	0.0	0.0	13.67396173046696	4.493652499694087	0.0	3.762138108856586	3.3969409974680853	10.865023606094766	48.49924539780201	66.66888645686292	31.541405676710653	0.6401675724700977	205.0961843439612	0.0	1.846096379990472	0.0	0.0	0.0	1.8822853155055863	0.0	0.0
167	PWY-5420	catechol degradation II (meta-cleavage pathway)	9.345749884730765	0.0	0.0	2.622739159213912	2.5706866243812345	0.0	0.0	0.0	0.0	0.0	20.5889108328712	7.036672357942322	0.0	3.138092774506532	4.000972464082336	17.702705374151183	67.53366412835665	96.70779044634544	52.27186990329357	1.0801650103458864	261.4954672527591	0.0	2.970366742155105	0.0	0.0	0.0	2.895789510883617	0.0	0.0
168	PWY-5430	meta cleavage pathway of aromatic compounds	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.766871821700307	0.0	0.0	0.0	0.9249320446790736	14.032143830634016	51.38304267127618	71.39946031238738	57.5404995259321	1.1961449789224423	114.66324504422212	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
169	PWY-5431	aromatic compounds degradation via &beta;-ketoadipate	4.814659231995239	5.8912368552829255	8.863636363636363	1.7583951155691238	2.015175725327517	10.531645569620254	5.512953367875648	6.027561280716197	13.466865189635964	11.274428068592202	34.99279509045137	31.54985130166168	15.924104359577385	24.776865990422607	8.823616286417423	88.05021515070628	169.5093960261919	218.91120295981773	447.051351685976	9.351789952430584	432.96014664100056	1.6560554120618929	4.685623875853148	2.109092267010097	4.909786471793951	5.141068871254026	3.6941094053590775	2.8501827040194883	13.470441259500609
170	PWY-5484	glycolysis II (from fructose 6-phosphate)	62304.61978959586	51501.316363738006	68331.70911030585	41921.40455909454	66230.80175227083	43876.01586231052	62386.90873942306	92161.00365452244	70888.42175658894	81546.49890846535	82365.71769553024	76131.12739585308	82276.23305987715	73349.2875958162	77579.22504197809	56476.23660577135	66912.0532111592	82460.90474147377	83331.21141932208	64686.51730700365	79028.1393792219	76877.0855230565	80107.99298624668	65860.41918582925	82027.1847864432	97710.08204016264	79078.0501670882	81418.50628939166	83079.26765860245
171	PWY-5505	L-glutamate and L-glutamine biosynthesis	26954.31736962006	33370.28766598855	23825.404961266937	25020.983285432965	75897.38832860641	21941.17398319217	23485.335146733287	27631.49186435296	43335.05413527223	40131.91015487212	27382.139820648947	60883.79704177401	33307.97851186496	29873.94874447805	32573.529125585403	22011.52080973978	23937.84001305809	35649.14078596615	37140.80981325335	29223.08812786897	40990.10688408125	33539.82938627292	30162.41559190167	30294.56465311507	107515.56974862772	33930.22596969562	35555.5924170205	25554.60306485065	38004.740210086944
172	PWY-5507	adenosylcobalamin biosynthesis I (early cobalt insertion)	516.6184151713435	407.8214990921037	531.2539023662271	202.75003669977923	755.2404555994517	799.7988865453501	895.6559050097712	771.3628827151473	1266.1096941225762	764.837849072243	1508.9275596535886	1051.406710223983	1972.8443939154783	1233.9864978635856	1538.1935994112082	1237.8725057470708	1713.0435644210909	1271.9377657487407	1733.1776904064493	2669.460818723548	2450.422159112091	1210.4240877045452	754.8639658469677	720.8540579423834	615.2646615827231	1456.0042366691673	1398.301825003311	1021.7215488533944	578.4775647053402
173	PWY-5509	adenosylcobalamin biosynthesis from cobyrinate a,c-diamide I	32629.62878256838	36494.8130261373	35236.183322342105	35170.392144392856	64386.95227117136	30846.890028702343	31093.97866997103	26068.10964076512	39599.50323100287	39576.5279020703	42746.6999108082	54760.84384404188	44920.17732056113	31620.62588597949	47270.54309901614	30938.32836528268	32769.46014192296	34152.73028957268	48464.15958911768	37733.498102407386	36320.85517392218	50841.58881630477	27057.162846238447	32944.158880499104	62178.12777697558	49040.47346389684	28886.098346390187	30483.486270001704	34343.845084048975
174	PWY-5529	superpathway of bacteriochlorophyll a biosynthesis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.48039979544512	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
175	PWY-5531	chlorophyllide a biosynthesis II (anaerobic)	2.332160651989069	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.981323361502433	0.0	0.0	0.0	2.998546305996803	0.0	2.332537787232578	0.0	69.59537861788655	2.332414263987131	11.983266976869308	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
176	PWY-5532	adenosine nucleotides degradation IV	11.874258126544904	2.836407156227944	2.8287841191067	0.0	7.731321645313554	30.70366649924661	0.0	5.670356958189482	5.719509964260263	8.004557971946696	5.832243189016035	0.0	14.52759415539965	13.380381086803103	26.097292406535743	24.014365971686345	8.829365108787123	2.9642101832269723	31.80856320669709	22.735762155127123	95.0693823244889	25.98867002139416	2.8927565348415696	26.909126373227803	19.59345074980377	2.859621139529741	53.96299007548392	0.0	20.60095884561445
177	PWY-5647	2-nitrobenzoate degradation I	1.478494623655914	0.0	0.0	0.0	0.0	1.25	0.0	0.0	0.0	0.0	3.712871287128713	0.7425742574257426	0.0	0.0	1.174705229621502	0.0	6.525463905351031	5.771768341578295	8.511070066531435	0.0	73.92415071892157	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
178	PWY-5651	L-tryptophan degradation to 2-amino-3-carboxymuconate semialdehyde	15.026301647461096	4.3356606963490245	22.824609477720653	11.141127582646504	28.237406216193524	12.74162649073839	39.51285038872848	19.902730936970425	8.756164746101721	0.0	424.97844917520456	470.8046082569609	401.7062338691169	800.088286751715	642.326170969852	129.96349409447558	316.75769391589824	404.19331943978864	319.91649901367015	4.442137522237114	216.7111140563277	80.60825381702055	2.220652032652842	0.0	0.0	0.0	2.1419316897461105	10.871565352932764	25.358352064375563
